X,Species,Order,Clade_old,Clade,Family
1350,Acanthaceae_Acanthus_spp,Lamiales,Acanthoideae,Acanthoideae,Acanthaceae
1354,Acanthaceae_Avicennia_bicolor,Lamiales,Avicennioideae,Avicennioideae,Acanthaceae
1353,Acanthaceae_Avicennia_marina,Lamiales,Avicennioideae,Avicennioideae,Acanthaceae
1351,Acanthaceae_Barleria_spp,Lamiales,Acanthoideae,Acanthoideae,Acanthaceae
1348,Acanthaceae_Elytraria_spp,Lamiales,Nelsonioideae,Nelsonioideae,Acanthaceae
1352,Acanthaceae_Justicia_spp,Lamiales,Acanthoideae,Acanthoideae,Acanthaceae
1356,Acanthaceae_Mendoncia_spp,Lamiales,Thunbergioideae,Thunbergioideae,Acanthaceae
1347,Acanthaceae_Nelsonia_spp,Lamiales,Nelsonioideae,Nelsonioideae,Acanthaceae
1349,Acanthaceae_Staurogyne_spp,Lamiales,Nelsonioideae,Nelsonioideae,Acanthaceae
1355,Acanthaceae_Thunbergia_spp,Lamiales,Thunbergioideae,Thunbergioideae,Acanthaceae
764,Achariaceae_Acharia_tragodes,Malpighiales,NA,,Achariaceae
770,Achariaceae_Erythrospermum_phytolaccoides,Malpighiales,NA,,Achariaceae
766,Achariaceae_Hydnocarpus_spp,Malpighiales,NA,,Achariaceae
763,Achariaceae_Kiggelaria_spp,Malpighiales,NA,,Achariaceae
765,Achariaceae_Pangium_edule,Malpighiales,NA,,Achariaceae
1701,Achatocarpaceae_Achatocarpus_praecox,Caryophyllales,NA,,Achatocarpaceae
1702,Achatocarpaceae_Phaulothamnus_spinescens,Caryophyllales,NA,,Achatocarpaceae
8,Acoraceae_Acorus_calamus,Acorales,NA,,Acoraceae
9,Acoraceae_Acorus_gramineus,Acorales,NA,,Acoraceae
1552,Actinidiaceae_Actinidia_spp,Ericales,NA,,Actinidiaceae
1551,Actinidiaceae_Clematoclethra_spp,Ericales,NA,,Actinidiaceae
1550,Actinidiaceae_Saurauia_spp,Ericales,NA,,Actinidiaceae
1171,Adoxaceae_Adoxa_moschatellina,Dipsacales,Adoxeae,,Adoxaceae
1174,Adoxaceae_Sambucus_spp,Dipsacales,Adoxeae,,Adoxaceae
1173,Adoxaceae_Sinadoxa_corydalifolia,Dipsacales,Adoxeae,,Adoxaceae
1172,Adoxaceae_Tetradoxa_omeiensis,Dipsacales,Adoxeae,,Adoxaceae
1170,Adoxaceae_Viburnum_spp,Dipsacales,Viburnae,,Adoxaceae
1037,Aextoxicaceae_Aextoxicon_punctatum,Berberidopsidales,NA,,Aextoxicaceae
77,Afrothismieae_Afrothismia_gesnerioides,Dioscoreales,NA,,Afrothismieae
78,Afrothismieae_Afrothismia_winkleri,Dioscoreales,NA,,Afrothismieae
1618,Aizoaceae_Carpanthea_pomeridiana,Caryophyllales,Ruschioideae,Ruschioideae,Aizoaceae
1619,Aizoaceae_Conicosia_pugioniformis,Caryophyllales,Ruschioideae,Ruschioideae,Aizoaceae
1621,Aizoaceae_Delosperma_spp,Caryophyllales,Ruschioideae,Ruschioideae,Aizoaceae
1616,Aizoaceae_Galenia_spp,Caryophyllales,Aizooideae,Aizooideae,Aizoaceae
1620,Aizoaceae_Lampranthus_spp,Caryophyllales,Ruschioideae,Ruschioideae,Aizoaceae
1622,Aizoaceae_Mesembryanthemum_crystallinum,Caryophyllales,Mesembryanthemoideae,Mesembryanthemoideae,Aizoaceae
1623,Aizoaceae_Psilocaulon_parviflorum,Caryophyllales,Mesembryanthemoideae,Mesembryanthemoideae,Aizoaceae
1614,Aizoaceae_Sesuvium_portulacastrum,Caryophyllales,Sesuvioideae,Sesuvioideae,Aizoaceae
1617,Aizoaceae_Tetragonia_spp,Caryophyllales,Aizooideae,Aizooideae,Aizoaceae
1615,Aizoaceae_Trianthema_portulacastrum,Caryophyllales,Sesuvioideae,Sesuvioideae,Aizoaceae
598,Akaniaceae_Akania_bidwillii,Brassicales,NA,,Akaniaceae
599,Akaniaceae_Bretschneidera_sinensis,Brassicales,NA,,Akaniaceae
38,Alismataceae_Alisma_spp,Alismatales,Alismae,Alismae,Alismataceae
40,Alismataceae_Hydrocleys_nymphoides,Alismatales,Limnocharitaceae,Limnocharitaceae,Alismataceae
39,Alismataceae_Limnocharis_flava,Alismatales,Limnocharitaceae,Limnocharitaceae,Alismataceae
41,Alismataceae_Sagittaria_spp,Alismatales,Echinodoreae,Echinodoreae,Alismataceae
1084,Alseuosmiaceae_Alseuosmia_spp,Asterales,NA,,Alseuosmiaceae
1083,Alseuosmiaceae_Crispiloba_disperma,Asterales,NA,,Alseuosmiaceae
1082,Alseuosmiaceae_Platyspermation_crasifolium,Asterales,NA,,Alseuosmiaceae
1085,Alseuosmiaceae_Wittsteinia_spp,Asterales,NA,,Alseuosmiaceae
364,Alstroemeriaceae_Alstroemeria_spp,Liliales,Alstroemerieae,,Alstroemeriaceae
363,Alstroemeriaceae_Bomarea_spp,Liliales,Alstroemerieae,,Alstroemeriaceae
362,Alstroemeriaceae_Drymophila_spp,Liliales,Luzuriageae,,Alstroemeriaceae
361,Alstroemeriaceae_Luzuriaga_radicans,Liliales,Luzuriageae,,Alstroemeriaceae
471,Altingiaceae_Altingia_spp,Saxifragales,NA,,Altingiaceae
472,Altingiaceae_Liquidambar_styraciflua,Saxifragales,NA,,Altingiaceae
522,Alzateaceae_Alzatea_verticillata,Myrtales,NA,,Alzateaceae
1708,Amaranthaceae_Achyranthes_aspera,Caryophyllales,Achyranthoideae,Amaranthoideae,Amaranthaceae
1712,Amaranthaceae_Acroglochin_spp,Caryophyllales,Betoideae,Betoideae,Amaranthaceae
1707,Amaranthaceae_Aerva_spp,Caryophyllales,Arveoideae,Amaranthoideae,Amaranthaceae
1716,Amaranthaceae_Agriophyllum_squarrosum,Caryophyllales,Corispermoideae,Corispermoideae,Amaranthaceae
1721,Amaranthaceae_Allenrolfea_spp,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1704,Amaranthaceae_Amaranthus_spp,Caryophyllales,Amaranthoideae,Amaranthoideae,Amaranthaceae
1729,Amaranthaceae_Bassia_spp,Caryophyllales,Camphorosmoideae,Camphorosmoideae,Amaranthaceae
1718,Amaranthaceae_Beta_vulgaris,Caryophyllales,Betoideae,Betoideae,Amaranthaceae
1720,Amaranthaceae_Bienertia_spp,Caryophyllales,Suaedoideae,Suaedoideae,Amaranthaceae
1703,Amaranthaceae_Celosia_spp,Caryophyllales,Gomphrenoideae,Amaranthoideae,Amaranthaceae
1705,Amaranthaceae_Chamissoa_altissima,Caryophyllales,Amaranthoideae,Amaranthoideae,Amaranthaceae
1713,Amaranthaceae_Chenopodium_spp,Caryophyllales,Chenopodioideae,Chenopodioideae,Amaranthaceae
1715,Amaranthaceae_Corispermum_spp,Caryophyllales,Corispermoideae,Corispermoideae,Amaranthaceae
1709,Amaranthaceae_Gomphrena_spp,Caryophyllales,Gomphrenoideae,Amaranthoideae,Amaranthaceae
1717,Amaranthaceae_Hablitzia_tamnoides,Caryophyllales,Betoideae,Betoideae,Amaranthaceae
1725,Amaranthaceae_Halocnemum_strobilaceum,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1724,Amaranthaceae_Halopeplis_spp,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1723,Amaranthaceae_Halostachys_spp,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1733,Amaranthaceae_Haloxylon_ammondendron,Caryophyllales,Salsoloideae S.L.,Salsoloideae,Amaranthaceae
1726,Amaranthaceae_Kalidium_spp,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1710,Amaranthaceae_Nitrophila_occidentalis,Caryophyllales,Polycnemoideae,Polycnemoideae,Amaranthaceae
1711,Amaranthaceae_Polycnemum_spp,Caryophyllales,Polycnemoideae,Polycnemoideae,Amaranthaceae
1706,Amaranthaceae_Ptilotus_manglesii,Caryophyllales,Achyranthoideae,Amaranthoideae,Amaranthaceae
1722,Amaranthaceae_Salicornia_spp,Caryophyllales,Salicornioideae,Salicornioideae,Amaranthaceae
1731,Amaranthaceae_Salsola_canescens,Caryophyllales,Salsoloideae S.L.,Salsoloideae,Amaranthaceae
1727,Amaranthaceae_Salsola_genistoides,Caryophyllales,Salsoloideae S.L.,Salsoloideae,Amaranthaceae
1732,Amaranthaceae_Salsola_kali,Caryophyllales,Salsoloideae S.L.,Salsoloideae,Amaranthaceae
1728,Amaranthaceae_Sclerolaena_spp,Caryophyllales,Camphorosmoideae,Camphorosmoideae,Amaranthaceae
1714,Amaranthaceae_Spinacia_oleracea,Caryophyllales,Chenopodioideae,Chenopodioideae,Amaranthaceae
1730,Amaranthaceae_Spirobassia_hirsuta,Caryophyllales,Camphorosmoideae,Camphorosmoideae,Amaranthaceae
1719,Amaranthaceae_Suaeda_spp,Caryophyllales,Suaedoideae,Suaedoideae,Amaranthaceae
322,Amaryllidaceae_Agapanthus_spp,Asparagales,Agapanthoideae,Agapanthoideae,Amaryllidaceae
324,Amaryllidaceae_Allium_spp,Asparagales,Allioideae,Allioideae,Amaryllidaceae
323,Amaryllidaceae_Crinum_spp,Asparagales,Amaryllidoideae,Amaryllidoideae,Amaryllidaceae
325,Amaryllidaceae_Nothoscordum_spp,Asparagales,Allioideae,Allioideae,Amaryllidaceae
7,Amborellaceae_Amborella_trichopoda,Amborellales,NA,,Amborellaceae
1665,Anacampserotaceae_Anacampseros_spp,Caryophyllales,NA,,Anacampserotaceae
1664,Anacampserotaceae_Talinopsis_frutescens,Caryophyllales,NA,,Anacampserotaceae
692,Anacardiaceae_Rhus_spp,Sapindales,Anacardioideae,,Anacardiaceae
693,Anacardiaceae_Schinus_molle,Sapindales,Anacardioideae,,Anacardiaceae
694,Anacardiaceae_Spondias_spp,Sapindales,Spondiaceae,,Anacardiaceae
1584,Ancistrocladaceae_Ancistrocladus_abbreviatus,Caryophyllales,NA,,Ancistrocladaceae
1583,Ancistrocladaceae_Ancistrocladus_korupensis,Caryophyllales,NA,,Ancistrocladaceae
1585,Ancistrocladaceae_Ancistrocladus_tectorius,Caryophyllales,NA,,Ancistrocladaceae
956,Anisophylleaceae_Anisophyllea_fallax,Cucurbitales,NA,,Anisophylleaceae
957,Anisophylleaceae_Combretocarpus_rotundus,Cucurbitales,NA,,Anisophylleaceae
416,Annonaceae_Ambavia_gerrardii,Magnoliales,Ambavioideae,Ambavioideae,Annonaceae
414,Annonaceae_Anaxagorea_spp,Magnoliales,Anaxagoreoideae,Anaxagoreoideae,Annonaceae
419,Annonaceae_Annickia_chlorantha,Magnoliales,Malmeoideae,Malmeoideae,Annonaceae
423,Annonaceae_Annona_spp,Magnoliales,Annonoideae,Annonoideae,Annonaceae
424,Annonaceae_Asimina_triloba,Magnoliales,Annonoideae,Annonoideae,Annonaceae
415,Annonaceae_Cananga_odorata,Magnoliales,Ambavioideae,Ambavioideae,Annonaceae
421,Annonaceae_Greenwayodendron_oliveri,Magnoliales,Malmeoideae,Malmeoideae,Annonaceae
417,Annonaceae_Miliusa_cuneta,Magnoliales,Malmeoideae,Malmeoideae,Annonaceae
422,Annonaceae_Mkilua_fragans,Magnoliales,Annonoideae,Annonoideae,Annonaceae
420,Annonaceae_Piptostigma_spp,Magnoliales,Malmeoideae,Malmeoideae,Annonaceae
418,Annonaceae_Polyalthia_suberosa,Magnoliales,Malmeoideae,Malmeoideae,Annonaceae
478,Aphanopetalaceae_Aphanopetalum_clematideum,Saxifragales,NA,,Aphanopetalaceae
477,Aphanopetalaceae_Aphanopetalum_resinosum,Saxifragales,NA,,Aphanopetalaceae
543,Aphloiaceae_Aphloia_theiformis,Crossosomatales,NA,,Aphloiaceae
542,Aphloiaceae_Aphloia_theiformis635,Crossosomatales,NA,,Aphloiaceae
1164,Apiaceae_Actinotus_helianthi,Apiales,Mackinlayoideae,Mackinlayoideae,Apiaceae
1161,Apiaceae_Anethum_graveolens,Apiales,Apioideae,Apioideae,Apiaceae
1162,Apiaceae_Angelica_spp,Apiales,Apioideae,Apioideae,Apiaceae
1166,Apiaceae_Apiopetalum_velutinum,Apiales,Mackinlayoideae,Mackinlayoideae,Apiaceae
1160,Apiaceae_Apium_graveolens,Apiales,Apioideae,Apioideae,Apiaceae
1154,Apiaceae_Arctopus_spp,Apiales,Saniculoideae,Saniculoideae,Apiaceae
1152,Apiaceae_Azorella_spp,Apiales,Azorelloideae,Azorelloideae,Apiaceae
1151,Apiaceae_Bowlesia_spp,Apiales,Azorelloideae,Azorelloideae,Apiaceae
1163,Apiaceae_Coriandrum_sativum,Apiales,Apioideae,Apioideae,Apiaceae
1159,Apiaceae_Daucus_carota,Apiales,Apioideae,Apioideae,Apiaceae
1153,Apiaceae_Eremocharis_fruticosa,Apiales,Azorelloideae,Azorelloideae,Apiaceae
1156,Apiaceae_Hermas_spp,Apiales,HERMEAE,Hermae,Apiaceae
1158,Apiaceae_Heteromorpha_spp,Apiales,Apioideae,Apioideae,Apiaceae
1157,Apiaceae_Klotzschia_brasiliensis,Apiales,KlotzschiEAE,Klotzschieae,Apiaceae
1165,Apiaceae_Mackinlaya_spp,Apiales,Mackinlayoideae,Mackinlayoideae,Apiaceae
1167,Apiaceae_Platysace_lanceolata,Apiales,Platysace,Platysace,Apiaceae
1155,Apiaceae_Sanicula_spp,Apiales,Saniculoideae,Saniculoideae,Apiaceae
1431,Apocynaceae_Alstonia_scholaris,Gentianales,ALSTONIEAE,Alstonieae,Apocynaceae
1437,Apocynaceae_Amsonia_spp,Gentianales,APSAMELODINEAE,APSA,Apocynaceae
1435,Apocynaceae_Asclepias_albicans,Gentianales,APSAMELODINEAE,APSA,Apocynaceae
1428,Apocynaceae_Aspidosperma_spp,Gentianales,ASPIDOSPERMATEAE,Aspidospermateae,Apocynaceae
1438,Apocynaceae_Cataranthus_spp,Gentianales,RAUVOLFIOIDEAE S. STR.,Rauvolfioideae,Apocynaceae
1430,Apocynaceae_Dyera_costulata,Gentianales,ALSTONIEAE,Alstonieae,Apocynaceae
1429,Apocynaceae_Haplophyton_crooksii,Gentianales,ASPIDOSPERMATEAE,Aspidospermateae,Apocynaceae
1439,Apocynaceae_Kopsia_spp,Gentianales,RAUVOLFIOIDEAE S. STR.,Rauvolfioideae,Apocynaceae
1433,Apocynaceae_Nerium_oleander,Gentianales,APSAMELODINEAE,APSA,Apocynaceae
1434,Apocynaceae_Periploca_spp,Gentianales,APSAMELODINEAE,APSA,Apocynaceae
1436,Apocynaceae_Secamone_spp,Gentianales,APSAMELODINEAE,APSA,Apocynaceae
1432,Apocynaceae_Tabernaemontana_spp,Gentianales,RAUVOLFIOIDEAE S. STR.,Rauvolfioideae,Apocynaceae
708,Apodanthaceae_Apodanthes_caseariae,Cucurbitales,NA,,Apodanthaceae
716,Apodanthaceae_Pilostyles_aethiopica,Cucurbitales,NA,,Apodanthaceae
709,Apodanthaceae_Pilostyles_berteroi,Cucurbitales,NA,,Apodanthaceae
711,Apodanthaceae_Pilostyles_blanchetii,Cucurbitales,NA,,Apodanthaceae
715,Apodanthaceae_Pilostyles_coccoidea,Cucurbitales,NA,,Apodanthaceae
714,Apodanthaceae_Pilostyles_collina,Cucurbitales,NA,,Apodanthaceae
713,Apodanthaceae_Pilostyles_hamiltonii,Cucurbitales,NA,,Apodanthaceae
717,Apodanthaceae_Pilostyles_haussknechtii,Cucurbitales,NA,,Apodanthaceae
710,Apodanthaceae_Pilostyles_mexicana,Cucurbitales,NA,,Apodanthaceae
712,Apodanthaceae_Pilostyles_thurberi,Cucurbitales,NA,,Apodanthaceae
58,Aponogetonaceae_Aponogeton_dystachyos,Alismatales,NA,,Aponogetonaceae
60,Aponogetonaceae_Aponogeton_hexatepalus,Alismatales,NA,,Aponogetonaceae
59,Aponogetonaceae_Aponogeton_spp,Alismatales,NA,,Aponogetonaceae
1771,Aptandraceae_Aptandra_tubicina,Santalales,NA,,Aptandraceae
1770,Aptandraceae_Phanerodiscus_capuronii,Santalales,NA,,Aptandraceae
1222,Aquifoliaceae_Ilex_amara,Aquifoliales,NA,,Aquifoliaceae
1224,Aquifoliaceae_Ilex_argentina,Aquifoliales,NA,,Aquifoliaceae
1225,Aquifoliaceae_Ilex_brasiliensis,Aquifoliales,NA,,Aquifoliaceae
1221,Aquifoliaceae_Ilex_cornuta,Aquifoliales,NA,,Aquifoliaceae
1223,Aquifoliaceae_Ilex_dumosa,Aquifoliales,NA,,Aquifoliaceae
1227,Aquifoliaceae_Ilex_opaca,Aquifoliales,NA,,Aquifoliaceae
1226,Aquifoliaceae_Ilex_theezans,Aquifoliales,NA,,Aquifoliaceae
21,Araceae_Anthurium_spp,Alismatales,Pothoideae,Pothoideae,Araceae
26,Araceae_Anubias_barteri,Alismatales,Aroideae,Aroideae,Araceae
29,Araceae_Arum_spp,Alismatales,Aroideae,Aroideae,Araceae
31,Araceae_Callopsis_volkensii,Alismatales,Aroideae,Aroideae,Araceae
27,Araceae_Culcasia_liberica,Alismatales,Aroideae,Aroideae,Araceae
23,Araceae_Dracontioides_desciscens,Alismatales,Lasioideae,Lasioideae,Araceae
17,Araceae_Epipremnum_spp,Alismatales,Monsteroideae,Monsteroideae,Araceae
30,Araceae_Gonatopus_angustus,Alismatales,Zamioculcadoideae,Zamioculcadoideae,Araceae
12,Araceae_Gymnostachys_anceps,Alismatales,Gymnostachydoideae,Gymnostachydoideae,Araceae
19,Araceae_Heteropsis_oblingifolia,Alismatales,Monsteroideae,Monsteroideae,Araceae
24,Araceae_Lasia_spinosa,Alismatales,Lasioideae,Lasioideae,Araceae
15,Araceae_Lemna_spp,Alismatales,Lemnoiseae,Lemnoideae,Araceae
13,Araceae_Orontium_aquaticum,Alismatales,Orontioideae,Orontioideae,Araceae
28,Araceae_Philodendron_spp,Alismatales,Aroideae,Aroideae,Araceae
20,Araceae_Pothoidium_spp,Alismatales,Pothoideae,Pothoideae,Araceae
18,Araceae_Spathiphyllum_wallisii,Alismatales,Monsteroideae,Monsteroideae,Araceae
16,Araceae_Spirodela_polyrrhiza,Alismatales,Lemnoiseae,Lemnoideae,Araceae
25,Araceae_Stylochaeton_bogneri,Alismatales,Zamioculcadoideae,Zamioculcadoideae,Araceae
14,Araceae_Symplocarpus_foetidus,Alismatales,Orontioideae,Orontioideae,Araceae
22,Araceae_Urospatha_sagittifolia,Alismatales,Lasioideae,Lasioideae,Araceae
32,Araceae_Xanthosoma_spp,Alismatales,Aroideae,Aroideae,Araceae
1142,Araliaceae_Aralia_spinosa,Apiales,Aralioideae,Aralioideae,Araliaceae
1146,Araliaceae_Cussonia_spicata,Apiales,Aralioideae,Aralioideae,Araliaceae
1149,Araliaceae_Harmsiopanax_spp,Apiales,HydrocotyloideaeHarmsiopanax,Harmsiopanax,Araliaceae
1144,Araliaceae_Hedera_helix,Apiales,Aralioideae,Aralioideae,Araliaceae
1150,Araliaceae_Hydrocotyle_spp,Apiales,HydrocotyloideaeHarmsiopanax,Hydrocotyloideae,Araliaceae
1141,Araliaceae_Panax_spp,Apiales,Aralioideae,Aralioideae,Araliaceae
1143,Araliaceae_Polyscias_guilfoylei,Apiales,Aralioideae,Aralioideae,Araliaceae
1148,Araliaceae_Pseudopanax_spp,Apiales,Aralioideae,Aralioideae,Araliaceae
1140,Araliaceae_Schefflera_spp,Apiales,Aralioideae,Aralioideae,Araliaceae
1145,Araliaceae_Tetrapanax_papyrifer,Apiales,Aralioideae,Aralioideae,Araliaceae
1147,Araliaceae_Tetraplasandra_spp,Apiales,Aralioideae,Aralioideae,Araliaceae
94,Arecaceae_Calamus_spp,Arecales,Calamoideae,Calamoideae,Arecaceae
99,Arecaceae_Caryota_mitis,Arecales,Coryphoideae,Caryoteae,Arecaceae
103,Arecaceae_Ceroxylon_spp,Arecales,Ceroxyloideae,Ceroxyloideae,Arecaceae
100,Arecaceae_Chamaedorea_spp,Arecales,Arecoideae,Arecoideae,Arecaceae
101,Arecaceae_Elaeis_spp,Arecales,Arecoideae,Arecoideae,Arecaceae
93,Arecaceae_Eugeissona_tritis,Arecales,Calamoideae,Calamoideae,Arecaceae
104,Arecaceae_Iriartea_spp,Arecales,Arecoideae,Arecoideae,Arecaceae
95,Arecaceae_Nypa_fruticans,Arecales,Nypoideae,Nypoideae,Arecaceae
97,Arecaceae_Phoenix_dactylifera,Arecales,Coryphoideae,Coryphoideae,Arecaceae
102,Arecaceae_Pseudophoenix_vinifera,Arecales,Ceroxyloideae,Ceroxyloideae,Arecaceae
98,Arecaceae_Sabal_spp,Arecales,Coryphoideae,Coryphoideae,Arecaceae
96,Arecaceae_Trachycarpus_fortunei,Arecales,Coryphoideae,Coryphoideae,Arecaceae
1090,Argophyllaceae_Argophyllum_spp,Asterales,NA,,Argophyllaceae
1089,Argophyllaceae_Corokia_cotoneaster,Asterales,NA,,Argophyllaceae
445,Aristolochiaceae_Aristolochia_spp,Piperales,Aristolochioideae,Aristolochioideae,Aristolochiaceae
440,Aristolochiaceae_Asarum_spp,Piperales,Asaroideae,Asaroideae,Aristolochiaceae
443,Aristolochiaceae_Hydnora_africana,Piperales,Hydnoroideae,Hydnoroideae,Aristolochiaceae
441,Aristolochiaceae_Lactoris_fernandeziana,Piperales,LACTORIAEA,Lactoris,Aristolochiaceae
442,Aristolochiaceae_Prosopanche_americana,Piperales,Hydnoroideae,Hydnoroideae,Aristolochiaceae
439,Aristolochiaceae_Saruma_henryi,Piperales,Asaroideae,Asaroideae,Aristolochiaceae
444,Aristolochiaceae_Thottea_tomentosa,Piperales,Aristolochioideae,Aristolochioideae,Aristolochiaceae
337,Asparagaceae_Agave_spp,Asparagales,Agavoideae,Agavoideae,Asparagaceae
336,Asparagaceae_Anemarrhena_asphodeloides,Asparagales,Agavoideae,Agavoideae,Asparagaceae
339,Asparagaceae_Aphyllanthes_monspeliensis,Asparagales,Aphyllanthoideae,Aphyllanthoideae,Asparagaceae
326,Asparagaceae_Asparagus_spp,Asparagales,Asparagoideae,Asparagoideae,Asparagaceae
328,Asparagaceae_Beaucarnea_spp,Asparagales,Nolinoideae,Nolinoideae,Asparagaceae
333,Asparagaceae_Brodiaeae_californica,Asparagales,Brodiaeoideae,Brodiaeoideae,Asparagaceae
330,Asparagaceae_Cordyline_australis,Asparagales,Lomandroideae,Lomandroideae,Asparagaceae
329,Asparagaceae_Eriospermum_spp,Asparagales,Nolinoideae,Nolinoideae,Asparagaceae
327,Asparagaceae_Hemiphylacus_alotostylus,Asparagales,Asparagoideae,Asparagoideae,Asparagaceae
331,Asparagaceae_Lomandra_spp,Asparagales,Lomandroideae,Lomandroideae,Asparagaceae
332,Asparagaceae_Milla_biflora,Asparagales,Brodiaeoideae,Brodiaeoideae,Asparagaceae
335,Asparagaceae_Ornithogalum_longebracteatum,Asparagales,Scilloideae,Scilloideae,Asparagaceae
334,Asparagaceae_Oziroe_biflora,Asparagales,Scilloideae,Scilloideae,Asparagaceae
338,Asparagaceae_Yucca_spp,Asparagales,Agavoideae,Agavoideae,Asparagaceae
321,Asphodelaceae_Bulbine_spp,Asparagales,Asphodeloideae,Asphodeloideae,Asphodelaceae
319,Asphodelaceae_Dianella_spp,Asparagales,Hemerocallidoideae,Hemerocallidoideae,Asphodelaceae
318,Asphodelaceae_Hemerocallis_spp,Asparagales,Hemerocallidoideae,Hemerocallidoideae,Asphodelaceae
320,Asphodelaceae_Xanthorrhoea_spp,Asparagales,Xanthorrhoeoideae,Xanthorrhoeoideae,Asphodelaceae
292,Asteliaceae_Astelia_alpina,Asparagales,NA,,Asteliaceae
293,Asteliaceae_Milligania_stylosa,Asparagales,NA,,Asteliaceae
1115,Asteraceae_Ainsliaea_acerifolia,Asterales,Pertyoideae,Pertyoideae,Asteraceae
1103,Asteraceae_Barnadesia_spp,Asterales,Barnadesioideae,Barnadesioideae,Asteraceae
1106,Asteraceae_Brachyglottis_spp,Asterales,Asteroideae,Asteroideae,Asteraceae
1102,Asteraceae_Chuquiraga_spp,Asterales,Barnadesioideae,Barnadesioideae,Asteraceae
1113,Asteraceae_Cichorium_intybus,Asterales,Cichorioideae,Cichorioideae,Asteraceae
1123,Asteraceae_Cnicothamnus_lorentzii,Asterales,Gochnatioideae,Gochnatioideae,Asteraceae
1105,Asteraceae_Corymbium_spp,Asterales,Corymbioideae,Corymbioideae,Asteraceae
1119,Asteraceae_Cyclolepis_genistoides,Asterales,Gochnatioideae,Gochnatioideae,Asteraceae
1118,Asteraceae_Echinops_spp,Asterales,Carduoideae,Carduoideae,Asteraceae
1128,Asteraceae_Famatinanthus_decussatus,Asterales,Famatinanthoideae,Famatinanthoideae,Asteraceae
1117,Asteraceae_Gerbera_jamesonii,Asterales,Mutisioideae,Mutisioideae,Asteraceae
1107,Asteraceae_Guizotia_abyssinica,Asterales,Asteroideae,Asteroideae,Asteraceae
1110,Asteraceae_Gymnarrhena_micrantha,Asterales,Gymnarrhenoideae,Gymnarrhenoideae,Asteraceae
1126,Asteraceae_Hecastocleis_shockleyi,Asterales,Hecastocleidoideae,Hecastocleidoideae,Asteraceae
1108,Asteraceae_Helianthus_annuus,Asterales,Asteroideae,Asteroideae,Asteraceae
1122,Asteraceae_Hyalis_argentea,Asterales,Wunderlichioideae,Wunderlichioideae,Asteraceae
1121,Asteraceae_Hyaloseris_spp,Asterales,Stifftioideae,Stifftioideae,Asteraceae
1112,Asteraceae_Lactuca_sativa,Asterales,Cichorioideae,Cichorioideae,Asteraceae
1125,Asteraceae_Nassauvia_spp,Asterales,Mutisioideae,Mutisioideae,Asteraceae
1104,Asteraceae_Oldenburgia_grandis,Asterales,Carduoideae,Carduoideae,Asteraceae
1127,Asteraceae_Onoseris_spp,Asterales,Mutisioideae,Mutisioideae,Asteraceae
1116,Asteraceae_Pertya_scandens,Asterales,Pertyoideae,Pertyoideae,Asteraceae
1111,Asteraceae_Sinclairia_palmeri,Asterales,Cichorioideae,Cichorioideae,Asteraceae
1120,Asteraceae_Stifftia_spp,Asterales,Stifftioideae,Stifftioideae,Asteraceae
1109,Asteraceae_Tagetes_spp,Asterales,Asteroideae,Asteroideae,Asteraceae
1114,Asteraceae_Tragopogon_spp,Asterales,Cichorioideae,Cichorioideae,Asteraceae
1124,Asteraceae_Wunderlichia_spp,Asterales,Wunderlichioideae,Wunderlichioideae,Asteraceae
1605,Asteropeiaceae_Asteropeia_micraster,Caryophyllales,NA,,Asteropeiaceae
375,Atherospermataceae_Atherosperma_moschatum,Laurales,NA,,Atherospermataceae
376,Atherospermataceae_Daphnandra_spp,Laurales,NA,,Atherospermataceae
374,Atherospermataceae_Doryphora_spp,Laurales,NA,,Atherospermataceae
377,Atherospermataceae_Laurelia_spp,Laurales,NA,,Atherospermataceae
1836,Austrobaileyaceae_Austrobaileya_scandens,Austrobaileyales,NA,,Austrobaileyaceae
828,Balanopaceae_Balanops_australiana,Malpighiales,NA,,Balanopaceae
827,Balanopaceae_Balanops_pachyphylla,Malpighiales,NA,,Balanopaceae
826,Balanopaceae_Balanops_pancheri,Malpighiales,NA,,Balanopaceae
829,Balanopaceae_Balanops_vieillardi,Malpighiales,NA,,Balanopaceae
1761,Balanophoraceae_Balanophora_fungosa,Santalales,NA,,Balanophoraceae
1760,Balanophoraceae_Balanophora_laxiflora,Santalales,NA,,Balanophoraceae
1762,Balanophoraceae_Helosis_cayennensis,Santalales,NA,,Balanophoraceae
1759,Balanophoraceae_Thonningia_sanguinea,Santalales,NA,,Balanophoraceae
1467,Balsaminaceae_Impatiens_spp,Ericales,NA,,Balsaminaceae
1643,Barbeuiaceae_Barbeuia_madagascariensis,Caryophyllales,NA,,Barbeuiaceae
1031,Barbeyaceae_Barbeya_oleoides,Rosales,NA,,Barbeyaceae
1658,Basellaceae_Anredera_spp,Caryophyllales,NA,,Basellaceae
1657,Basellaceae_Basella_alba,Caryophyllales,NA,,Basellaceae
